Date,Equity,Fixed Income,Commodity
2020-01-02,0.008378781594537532,0.0017605633802817433,0.007347795661301504
2020-01-03,-0.007059870773669763,0.005272407732864526,0.013268496005557573
2020-01-06,0.0035333941295578875,-0.001311188811188746,0.010489510489510412
2020-01-07,-0.0028032085956850583,-0.002188183807439903,0.003935138069068644
2020-01-08,0.0049024150649641385,-0.0013157894736842701,-0.007501520578495513
2020-01-09,0.006655292725288531,0.0008783487044357052,-0.0056516410186573385
2020-01-10,-0.0028552233792408233,0.0021939447125933764,0.00602615900842296
2020-01-13,0.006976281256220629,-0.0013134851138354442,-0.00741950854264517
2020-01-14,-0.0015145386587512855,0.0021920210434021037,-0.000891510080921698
2020-01-15,0.001870155186330269,0.001312335958005395,0.005834305717619559
2020-01-16,0.00836654718799501,-0.001310615989515096,-0.00156953732769205
2020-01-17,0.003862144651035182,-0.001312335958005284,0.001845396760303597
2020-01-21,-0.002651954277064661,0.003504161191414834,0.0010915541001501605
2020-01-22,0.0002890878375325645,0.0008729812309036244,0.00034073872154816165
2020-01-23,0.0011409648528637462,0.002180549498473683,0.0022481095442470345
2020-01-24,-0.009042140524546438,0.0026109660574411553,0.005845568243610488
2020-01-27,-0.015730684849202037,0.005208333333333481,0.006825246654953432
2020-01-28,0.010053551114029613,-0.002590673575129432,-0.008926773608967098
2020-01-29,-0.0008668473616095795,0.003896103896103842,0.005417851821752695
2020-01-30,0.003134355715769477,0.0,6.735821096581773e-05
2020-01-31,-0.017705852615678808,0.004312203536006809,0.005792415976291654
2020-02-03,0.0072546442124061805,-0.0008587376556461468,-0.006495680707158669
2020-02-04,0.014980362705145023,-0.004727116458959957,-0.013008897276894138
2020-02-05,0.011250640619361318,-0.003022452504317763,0.0012292562999385304
2020-02-06,0.0033256464618900416,0.0008661758336943048,0.00538844553577511
2020-02-07,-0.005400833288500828,0.0030289917784509512,0.0026458616010853753
2020-02-10,0.007326359568592178,0.002157031924072461,0.0025712159144732905
2020-02-11,0.0016884988171557147,-0.0017219113215668491,-0.0034419923061347335
2020-02-12,0.0064626610081155444,-0.0021561017680035155,-0.000812677773262882
2020-02-13,-0.0016304428235363044,0.0008643042350906516,0.005693371289142046
2020-02-14,0.0018435419717006685,0.0008635578583764403,0.004178460708990528
2020-02-18,-0.0029199801192842934,0.002157031924072461,0.01281879194630875
2020-02-19,0.004705826501577137,0.0,0.005831290172950698
2020-02-20,-0.0038155427255142094,0.0034438226431336982,0.004084590552737355
2020-02-21,-0.010518108756295885,0.0030030030030030463,0.015025260809658159
2020-02-24,-0.0335135944873044,0.0059880239520957446,0.00898513251454447
2020-02-25,-0.030280015747592093,0.0029761904761904656,-0.017874303286565363
2020-02-26,-0.003778518705585654,-0.0012717253073336598,0.004370515329419344
2020-02-27,-0.044163278665378725,0.004244482173174857,0.00019484315126327978
2020-02-28,-0.008238327357692588,0.008453085376162184,-0.03649350649350658
2020-03-02,0.04603922524388837,-0.0012573344509639872,0.005526351260277673
2020-03-03,-0.028107940185681968,0.008812421317666796,0.03143431635388749
2020-03-04,0.042202592421180185,-0.002079866888519133,0.0017544999675094264
2020-03-05,-0.03392202215889484,0.007086285952480287,0.02160093409444741
2020-03-06,-0.017053909799797706,0.01655629139072845,0.00038097656994096063
2020-03-09,-0.07596968075979771,0.010993485342019493,0.0016502697556330936
2020-03-10,0.04939633578003022,-0.018123238018526,-0.021101324377415964
2020-03-11,-0.048868410917935035,-0.004922067268252617,-0.0035603314344897496
2020-03-12,-0.09511268047479748,-0.0012366034624897715,-0.039888260897810834
2020-03-13,0.0928711945304439,-0.005777961205117643,-0.030516273090195445
2020-03-16,-0.11984050283657066,0.016189290161892966,-0.011446119486320572
2020-03-17,0.05995482224354909,-0.02246732026143794,0.013555492798644542
2020-03-18,-0.05183082330706679,-0.009611366485582917,-0.019921983839509716
2020-03-19,0.004707893749218206,0.0012658227848101333,-0.018905472636815857
2020-03-20,-0.043359522534749395,0.022756005056890016,0.014995653433787393
2020-03-23,-0.02929385835517062,0.011948908117016765,0.04417957319249166
2020-03-24,0.09382765710199337,-0.005293159609120468,0.048530416951469535
2020-03-25,0.011535019797084933,0.0,-0.013689700130378069
2020-03-26,0.06241416083633622,0.0024559967253376946,0.012822207534699315
2020-03-27,-0.0336873163071707,0.009391588403429907,-0.0064604541895066925
2020-03-30,0.03351603599491648,-0.004854368932038722,0.004400656814449899
2020-03-31,-0.0160127919593398,0.0,-0.031846717237771216
2020-04-01,-0.04414239782712159,0.004471544715447084,0.009456264775413503
2020-04-02,0.022829386763812964,0.0,0.016393442622950838
2020-04-03,-0.015137124539950086,0.0016187778227438887,0.004937458854509469
2020-04-06,0.07033130412070787,-0.002424242424242329,0.027710448738945237
2020-04-07,-0.0016030454108602044,-0.003240178209801603,-0.005354411014788396
2020-04-08,0.03405642604938697,-0.001625355546525764,-0.008907972314791013
2020-04-09,0.01448737809002254,0.0,0.02612350468800506
2020-04-13,-0.010104594561656355,-0.0016280016280015852,0.01714033650513569
2020-04-14,0.030572524197665762,0.00040766408479409044,0.00786816182392669
2020-04-15,-0.022030456139364496,0.007334963325183352,-0.005102040816326592
2020-04-16,0.005816710738100639,0.00364077669902918,-0.0008649984553598111
2020-04-17,0.026793591827257934,-0.004433696090286099,-0.019417475728155442
2020-04-20,-0.017880997439608137,0.002834008097166052,0.007126190326038895
2020-04-21,-0.030674846625766805,0.0028259991925716488,-0.006825297432686117
2020-04-22,0.02293024819481393,-0.0028180354267310914,0.019670890864384116
2020-04-23,-0.000539418642451106,0.0012111425111021035,0.00995486304334392
